7350|PROJCS["NAD_1983_2011_InGCS_Posey_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-87.95],PARAMETER["Scale_Factor",1.000013],PARAMETER["Latitude_Of_Origin",37.75],UNIT["US survey foot",0.304800609601219]]
7351|PROJCS["NAD_1983_2011_InGCS_Randolph-Wayne_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-85.05],PARAMETER["Scale_Factor",1.000044],PARAMETER["Latitude_Of_Origin",39.7],UNIT["Meter",1.0]]
7352|PROJCS["NAD_1983_2011_InGCS_Randolph-Wayne_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-85.05],PARAMETER["Scale_Factor",1.000044],PARAMETER["Latitude_Of_Origin",39.7],UNIT["US survey foot",0.304800609601219]]
7353|PROJCS["NAD_1983_2011_InGCS_Ripley_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-85.3],PARAMETER["Scale_Factor",1.000038],PARAMETER["Latitude_Of_Origin",38.9],UNIT["Meter",1.0]]
7354|PROJCS["NAD_1983_2011_InGCS_Ripley_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-85.3],PARAMETER["Scale_Factor",1.000038],PARAMETER["Latitude_Of_Origin",38.9],UNIT["US survey foot",0.304800609601219]]
7355|PROJCS["NAD_1983_2011_InGCS_Shelby_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-85.9],PARAMETER["Scale_Factor",1.00003],PARAMETER["Latitude_Of_Origin",39.3],UNIT["Meter",1.0]]
7356|PROJCS["NAD_1983_2011_InGCS_Shelby_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-85.9],PARAMETER["Scale_Factor",1.00003],PARAMETER["Latitude_Of_Origin",39.3],UNIT["US survey foot",0.304800609601219]]
7357|PROJCS["NAD_1983_2011_InGCS_Spencer_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-87.05],PARAMETER["Scale_Factor",1.000014],PARAMETER["Latitude_Of_Origin",37.75],UNIT["Meter",1.0]]
7358|PROJCS["NAD_1983_2011_InGCS_Spencer_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-87.05],PARAMETER["Scale_Factor",1.000014],PARAMETER["Latitude_Of_Origin",37.75],UNIT["US survey foot",0.304800609601219]]
7359|PROJCS["NAD_1983_2011_InGCS_Steuben_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-85.0],PARAMETER["Scale_Factor",1.000041],PARAMETER["Latitude_Of_Origin",41.5],UNIT["Meter",1.0]]
7360|PROJCS["NAD_1983_2011_InGCS_Steuben_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-85.0],PARAMETER["Scale_Factor",1.000041],PARAMETER["Latitude_Of_Origin",41.5],UNIT["US survey foot",0.304800609601219]]
7361|PROJCS["NAD_1983_2011_InGCS_Sullivan_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-87.5],PARAMETER["Scale_Factor",1.000017],PARAMETER["Latitude_Of_Origin",38.9],UNIT["Meter",1.0]]
7362|PROJCS["NAD_1983_2011_InGCS_Sullivan_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-87.5],PARAMETER["Scale_Factor",1.000017],PARAMETER["Latitude_Of_Origin",38.9],UNIT["US survey foot",0.304800609601219]]
7363|PROJCS["NAD_1983_2011_InGCS_Tippecanoe-White_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-86.9],PARAMETER["Scale_Factor",1.000026],PARAMETER["Latitude_Of_Origin",40.2],UNIT["Meter",1.0]]
7364|PROJCS["NAD_1983_2011_InGCS_Tippecanoe-White_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-86.9],PARAMETER["Scale_Factor",1.000026],PARAMETER["Latitude_Of_Origin",40.2],UNIT["US survey foot",0.304800609601219]]
7365|PROJCS["NAD_1983_2011_InGCS_Vanderburgh_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-87.55],PARAMETER["Scale_Factor",1.000015],PARAMETER["Latitude_Of_Origin",37.8],UNIT["Meter",1.0]]
7366|PROJCS["NAD_1983_2011_InGCS_Vanderburgh_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-87.55],PARAMETER["Scale_Factor",1.000015],PARAMETER["Latitude_Of_Origin",37.8],UNIT["US survey foot",0.304800609601219]]
7367|PROJCS["NAD_1983_2011_InGCS_Vigo_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-87.45],PARAMETER["Scale_Factor",1.00002],PARAMETER["Latitude_Of_Origin",39.25],UNIT["Meter",1.0]]
7368|PROJCS["NAD_1983_2011_InGCS_Vigo_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-87.45],PARAMETER["Scale_Factor",1.00002],PARAMETER["Latitude_Of_Origin",39.25],UNIT["US survey foot",0.304800609601219]]
7369|PROJCS["NAD_1983_2011_InGCS_Wells_(m)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",240000.0],PARAMETER["False_Northing",36000.0],PARAMETER["Central_Meridian",-85.25],PARAMETER["Scale_Factor",1.000034],PARAMETER["Latitude_Of_Origin",40.55],UNIT["Meter",1.0]]
7370|PROJCS["NAD_1983_2011_InGCS_Wells_(ftUS)",GEOGCS["GCS_NAD_1983_2011",DATUM["D_NAD_1983_2011",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",787400.0],PARAMETER["False_Northing",118110.0],PARAMETER["Central_Meridian",-85.25],PARAMETER["Scale_Factor",1.000034],PARAMETER["Latitude_Of_Origin",40.55],UNIT["US survey foot",0.304800609601219]]
7372|GEOGCRS["ONGD14",DATUM["Oman National Geodetic Datum 2014",ELLIPSOID["GRS 1980",6378137,298.257222101,LENGTHUNIT["metre",1]]],PRIMEM["Greenwich",0,ANGLEUNIT["degree",0.0174532925199433]],CS[ellipsoidal,3],AXIS["geodetic latitude (Lat)",north,ORDER[1],ANGLEUNIT["degree",0.0174532925199433]],AXIS["geodetic longitude (Lon)",east,ORDER[2],ANGLEUNIT["degree",0.0174532925199433]],AXIS["ellipsoidal height (h)",up,ORDER[3],LENGTHUNIT["metre",1]],USAGE[SCOPE["unknown"],AREA["Oman"],BBOX[14.33,51.99,26.74,63.38]],ID["EPSG",7372]]
7373|GEOGCS["GCS_ONGD14",DATUM["Oman_National_Geodetic_Datum_2014",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]]
7374|PROJCS["ONGD14_UTM_Zone_39N",GEOGCS["GCS_ONGD14",DATUM["Oman_National_Geodetic_Datum_2014",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",51.0],PARAMETER["Scale_Factor",0.9996],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]]
7375|PROJCS["ONGD14_UTM_Zone_40N",GEOGCS["GCS_ONGD14",DATUM["Oman_National_Geodetic_Datum_2014",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",57.0],PARAMETER["Scale_Factor",0.9996],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]]
7376|PROJCS["ONGD14_UTM_Zone_41N",GEOGCS["GCS_ONGD14",DATUM["Oman_National_Geodetic_Datum_2014",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",63.0],PARAMETER["Scale_Factor",0.9996],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]]
7400|COMPD_CS["NTF (Paris) + NGF IGN69 height",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],VERT_CS["NGF-IGN69 height",VERT_DATUM["Nivellement General de la France - IGN69",2005],UNIT["Meter",1.0]]]
7401|COMPD_CS["NTF (Paris) / Lambert zone II + NGF Lallemand height",PROJCS["NTF_Paris_Lambert_Zone_II",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",2200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",52.0],PARAMETER["Scale_Factor",0.99987742],PARAMETER["Latitude_Of_Origin",52.0],UNIT["Meter",1.0]],VERT_CS["NGF Lallemand height",VERT_DATUM["Nivellement General de la France - Lallemand",2005],UNIT["Meter",1.0]]]
7402|COMPD_CS["NTF (Paris) / Lambert zone II + NGF IGN69",PROJCS["NTF_Paris_Lambert_Zone_II",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",2200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",52.0],PARAMETER["Scale_Factor",0.99987742],PARAMETER["Latitude_Of_Origin",52.0],UNIT["Meter",1.0]],VERT_CS["NGF Lallemand height",VERT_DATUM["Nivellement General de la France - Lallemand",2005],UNIT["Meter",1.0]]]
7403|COMPD_CS["NTF (Paris) / Lambert zone III + NGF IGN69",PROJCS["NTF_Paris_Lambert_Zone_III",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",3200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",49.0],PARAMETER["Scale_Factor",0.999877499],PARAMETER["Latitude_Of_Origin",49.0],UNIT["Meter",1.0]],VERT_CS["NGF Lallemand height",VERT_DATUM["Nivellement General de la France - Lallemand",2005],UNIT["Meter",1.0]]]
7404|COMPD_CS["RT90 + RH70 height",GEOGCS["GCS_RT_1990",DATUM["D_RT_1990",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],VERT_CS["RH70 height",VERT_DATUM["Rikets hojdsystem 1970",2005],UNIT["Meter",1.0]]]
7405|COMPD_CS["OSGB 1936 / British National Grid + ODN height",PROJCS["British_National_Grid",GEOGCS["GCS_OSGB_1936",DATUM["D_OSGB_1936",SPHEROID["Airy_1830",6377563.396,299.3249646]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",400000.0],PARAMETER["False_Northing",-100000.0],PARAMETER["Central_Meridian",-2.0],PARAMETER["Scale_Factor",0.9996012717],PARAMETER["Latitude_Of_Origin",49.0],UNIT["Meter",1.0]],VERT_CS["ODN height",VERT_DATUM["Ordnance Datum Newlyn",2005],UNIT["Meter",1.0]]]
7406|COMPD_CS["NAD27 + NGVD29 height (ftUS)",GEOGCS["GCS_North_American_1927",DATUM["D_North_American_1927",SPHEROID["Clarke_1866",6378206.4,294.978698213898]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],VERT_CS["NGVD29 height (ftUS)",VERT_DATUM["National Geodetic Vertical Datum 1929",2005],UNIT["US survey foot",0.304800609601219]]]
7407|COMPD_CS["NAD27 / Texas North + NGVD29 height (ftUS)",PROJCS["NAD_1927_StatePlane_Texas_North_FIPS_4201",GEOGCS["GCS_North_American_1927",DATUM["D_North_American_1927",SPHEROID["Clarke_1866",6378206.4,294.978698213898]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",2000000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",-101.5],PARAMETER["Standard_Parallel_1",34.65],PARAMETER["Standard_Parallel_2",36.1833333333333],PARAMETER["Latitude_Of_Origin",34.0],UNIT["US survey foot",0.304800609601219]],VERT_CS["NGVD29 height (ftUS)",VERT_DATUM["National Geodetic Vertical Datum 1929",2005],UNIT["US survey foot",0.304800609601219]]]
7408|COMPD_CS["Amersfoort / RD New + NAP height",PROJCS["RD_New",GEOGCS["GCS_Amersfoort",DATUM["D_Amersfoort",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Double_Stereographic"],PARAMETER["False_Easting",155000.0],PARAMETER["False_Northing",463000.0],PARAMETER["Central_Meridian",5.38763888888889],PARAMETER["Scale_Factor",0.9999079],PARAMETER["Latitude_Of_Origin",52.1561605555556],UNIT["Meter",1.0]],VERT_CS["NAP height",VERT_DATUM["Normaal Amsterdams Peil",2005],UNIT["Meter",1.0]]]
7409|COMPD_CS["ETRS89 + EVRF2000 height",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],VERT_CS["EVRF2000 height",VERT_DATUM["European Vertical Reference Frame 2000",2005],UNIT["Meter",1.0]]]
7410|COMPD_CS["PSHD93",GEOGCS["GCS_PDO_1993",DATUM["D_PDO_1993",SPHEROID["Clarke_1880_RGS",6378249.145,293.465]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],VERT_CS["PHD93 height",VERT_DATUM["PDO Height Datum 1993",2005],UNIT["Meter",1.0]]]
7411|COMPD_CS["NTF (Paris) / Lambert zone II + NGF Lallemand height",PROJCS["NTF_Paris_Lambert_Zone_II",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",2200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",52.0],PARAMETER["Scale_Factor",0.99987742],PARAMETER["Latitude_Of_Origin",52.0],UNIT["Meter",1.0]],VERT_CS["NGF Lallemand height",VERT_DATUM["Nivellement General de la France - Lallemand",2005],UNIT["Meter",1.0]]]
7412|COMPD_CS["NTF (Paris) / Lambert zone II + NGF-IGN69 height",PROJCS["NTF_Paris_Lambert_Zone_II",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",2200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",52.0],PARAMETER["Scale_Factor",0.99987742],PARAMETER["Latitude_Of_Origin",52.0],UNIT["Meter",1.0]],VERT_CS["NGF-IGN69 height",VERT_DATUM["Nivellement General de la France - IGN69",2005],UNIT["Meter",1.0]]]
7413|COMPD_CS["NTF (Paris) / Lambert zone III + NGF-IGN69 height",PROJCS["NTF_Paris_Lambert_Zone_III",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",3200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",49.0],PARAMETER["Scale_Factor",0.999877499],PARAMETER["Latitude_Of_Origin",49.0],UNIT["Meter",1.0]],VERT_CS["NGF-IGN69 height",VERT_DATUM["Nivellement General de la France - IGN69",2005],UNIT["Meter",1.0]]]
7414|COMPD_CS["Tokyo + JSLD69 height",GEOGCS["GCS_Tokyo",DATUM["D_Tokyo",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],VERT_CS["JSLD69 height",VERT_DATUM["Japanese Standard Levelling Datum 1969",2005],UNIT["Meter",1.0]]]
7415|COMPD_CS["Amersfoort / RD New + NAP height",PROJCS["RD_New",GEOGCS["GCS_Amersfoort",DATUM["D_Amersfoort",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Double_Stereographic"],PARAMETER["False_Easting",155000.0],PARAMETER["False_Northing",463000.0],PARAMETER["Central_Meridian",5.38763888888889],PARAMETER["Scale_Factor",0.9999079],PARAMETER["Latitude_Of_Origin",52.1561605555556],UNIT["Meter",1.0]],VERT_CS["NAP height",VERT_DATUM["Normaal Amsterdams Peil",2005],UNIT["Meter",1.0]]]
7416|COMPD_CS["ETRS89 / UTM zone 32N + DVR90 height",PROJCS["ETRS_1989_UTM_Zone_32N",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",9.0],PARAMETER["Scale_Factor",0.9996],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]],VERT_CS["DVR90 height",VERT_DATUM["Dansk Vertikal Reference 1990",2005],UNIT["Meter",1.0]]]
7417|COMPD_CS["ETRS89 / UTM zone 33N + DVR90 height",PROJCS["ETRS_1989_UTM_Zone_33N",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",15.0],PARAMETER["Scale_Factor",0.9996],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]],VERT_CS["DVR90 height",VERT_DATUM["Dansk Vertikal Reference 1990",2005],UNIT["Meter",1.0]]]
7418|COMPD_CS["ETRS89 / Kp2000 Jutland + DVR90 height",PROJCS["ETRS_1989_Kp2000_Jutland",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",200000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",9.5],PARAMETER["Scale_Factor",0.99995],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]],VERT_CS["DVR90 height",VERT_DATUM["Dansk Vertikal Reference 1990",2005],UNIT["Meter",1.0]]]
7419|COMPD_CS["ETRS89 / Kp2000 Zealand + DVR90 height",PROJCS["ETRS_1989_Kp2000_Zealand",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",500000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",12.0],PARAMETER["Scale_Factor",0.99995],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]],VERT_CS["DVR90 height",VERT_DATUM["Dansk Vertikal Reference 1990",2005],UNIT["Meter",1.0]]]
7420|COMPD_CS["ETRS89 / Kp2000 Bornholm + DVR90 height",PROJCS["ETRS_1989_Kp2000_Bornholm",GEOGCS["GCS_ETRS_1989",DATUM["D_ETRS_1989",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],PROJECTION["Transverse_Mercator"],PARAMETER["False_Easting",900000.0],PARAMETER["False_Northing",0.0],PARAMETER["Central_Meridian",15.0],PARAMETER["Scale_Factor",1.0],PARAMETER["Latitude_Of_Origin",0.0],UNIT["Meter",1.0]],VERT_CS["DVR90 height",VERT_DATUM["Dansk Vertikal Reference 1990",2005],UNIT["Meter",1.0]]]
7421|COMPD_CS["NTF (Paris) / Lambert zone II + NGF-IGN69 height",PROJCS["NTF_Paris_Lambert_Zone_II",GEOGCS["GCS_NTF_Paris",DATUM["D_NTF",SPHEROID["Clarke_1880_IGN",6378249.2,293.466021293627]],PRIMEM["Paris",2.33722916999999],UNIT["Grad",0.0157079632679489]],PROJECTION["Lambert_Conformal_Conic"],PARAMETER["False_Easting",600000.0],PARAMETER["False_Northing",2200000.0],PARAMETER["Central_Meridian",0.0],PARAMETER["Standard_Parallel_1",52.0],PARAMETER["Scale_Factor",0.99987742],PARAMETER["Latitude_Of_Origin",52.0],UNIT["Meter",1.0]],VERT_CS["NGF-IGN69 height",VERT_DATUM["Nivellement General de la France - IGN69",2005],UNIT["Meter",1.0]]]
